,Data,Open,High,Low,Close,Vol,MA_5,MA_21,SAR,BB_up,BB_mid,BB_low,OBV,macd,macdsignal,macdhist,fastk,fastd,RSI,MOM,TRIX,CCI,ADX,MA_9,MA_100,acao,resultado_valor,resultado_binario
13227,2019-06-11 12:45:00,98180.0,98315.0,98150.0,98235.0,96482,98197.0,98011.42857142857,69225.0,98707.16763926757,98036.0,97364.83236073243,-1410389.0,175.7908191879833,187.19881657793778,-11.407997389954488,58.62068965517242,41.583240637744886,57.72023133719152,100.0,0.00900715295155674,24.777549623561306,15.71017476634145,98194.222475294,97667.2,sell,-265.0,0
13257,2019-06-12 11:15:00,99540.0,99950.0,99490.0,99930.0,295086,99766.0,99370.0,69225.0,100311.1289580683,99397.25,98483.3710419317,270409.0,352.4959524936421,362.6644886963632,-10.1685362027211,78.8135593220339,34.960245505049,70.8588866168984,815.0,0.031626302776022186,38.01213832988281,51.314753045887116,99710.53086812228,98126.65,sell,-35.0,0
13282,2019-06-12 17:30:00,99270.0,99400.0,99265.0,99350.0,36219,99240.0,99517.61904761905,69225.0,100101.33972108096,99495.25,98889.16027891904,-506609.0,-83.82560279362951,-47.98514592822774,-35.84045686540178,88.09523809523809,76.54827591536372,47.44209092625024,-125.0,0.024906347009334695,1.8746195982928098,33.19745003303566,99306.11040058167,98576.8,sell,-320.0,0
13293,2019-06-13 11:15:00,99905.0,100090.0,99865.0,100025.0,231830,100053.0,99597.38095238095,69225.0,100388.05696455736,99622.75,98857.44303544264,68714.0,156.7679352323612,103.14392817792555,53.62400705443565,48.7012987012987,56.06060606060527,57.08545265174335,535.0,0.018772127318888998,56.012419605231905,24.369128414439235,99945.37128432847,98879.15,sell,70.0,1
13300,2019-06-13 13:00:00,99990.0,100090.0,99935.0,100000.0,126622,99998.0,99870.23809523809,69225.0,100423.54261867778,99899.25,99374.95738132222,98772.0,122.32604305080895,131.55664145139963,-9.23059840059068,50.847457627118644,35.38416580497156,55.33611397073198,-290.0,0.018282528073831905,-4.816223067170633,19.04711396553821,99993.40880796721,99071.55,sell,-160.0,0
13315,2019-06-13 16:45:00,99675.0,99850.0,99665.0,99830.0,112438,99686.0,99908.80952380953,69225.0,100289.91243361152,99902.75,99515.58756638848,-94166.0,-42.33720322554291,-1.0063210296636989,-41.33088219587921,94.8051948051948,62.189599018866524,50.16664052318177,-330.0,0.013605022644047615,-25.607293289478783,17.871635400726895,99756.49176465945,99397.9,sell,65.0,1
13335,2019-06-14 12:45:00,99690.0,99750.0,99330.0,99445.0,240169,99557.0,99601.42857142857,69225.0,99938.66889737973,99590.0,99241.33110262027,-644014.0,-69.68593934741511,-83.75184374012342,14.065904392708305,22.857142857142858,61.04370515329338,43.15288057879024,15.0,0.001067410784871825,-0.9299516908232377,18.95240169548183,99532.54448141638,99651.75,call,-370.0,0
13353,2019-06-14 17:15:00,98910.0,98930.0,98690.0,98715.0,88527,98762.0,98973.57142857143,69225.0,99566.82635101318,98939.75,98312.67364898682,-1380534.0,-197.16292781027732,-218.6030706284718,21.440142818194488,34.61538461538461,67.00244200244119,38.969478509494486,-65.0,-0.013406201663812567,-3.097663888034593,34.427956624910514,98782.92122617654,99581.6,call,15.0,1
13360,2019-06-17 10:00:00,98855.0,98885.0,98575.0,98665.0,221682,98725.0,98747.38095238095,69225.0,98975.20483205703,98731.0,98486.79516794297,-1490254.0,-140.28515853553836,-174.20887372561953,33.92371519008117,35.294117647058826,63.47674149269282,40.70554194200262,-55.0,-0.016919531272974186,-19.125683060097344,34.55098614730806,98730.79150553184,99497.25,call,500.0,1
13370,2019-06-17 12:30:00,99095.0,99125.0,98810.0,98910.0,288322,99083.0,98902.38095238095,69225.0,99325.8802601476,98911.5,98497.1197398524,-2071350.0,23.969983900577063,-9.530739825601643,33.500723726178705,17.699115044247787,18.337515960022063,46.466747442566145,245.0,-0.014489342253098947,-15.231930960088812,22.705823980075394,99036.63779877935,99420.05,call,260.0,1
13377,2019-06-17 14:15:00,99190.0,99240.0,99015.0,99070.0,144287,99145.0,99044.28571428571,69225.0,99396.88553614523,99059.5,98722.11446385477,-1729192.0,48.62442139387713,37.504833897506515,11.119587496370613,15.942028985507246,36.56400966183492,50.47483716345861,-75.0,-0.010409006098355267,-52.98522566282786,15.254243692255281,99123.88843129858,99409.45,call,-60.0,0
13383,2019-06-17 15:45:00,99010.0,99020.0,98920.0,98950.0,158902,98919.0,99086.66666666667,69225.0,99320.20352284217,99077.5,98834.79647715783,-1816415.0,-11.706093506189063,9.8126683510125,-21.51876185720156,57.64705882352941,52.654028533601,47.563504463901836,-195.0,-0.007950720320726301,-63.20713664054635,16.668337284638127,98993.20812893433,99389.2,call,-230.0,0
13392,2019-06-18 09:00:00,99280.0,99495.0,99195.0,99440.0,137903,98779.0,98941.66666666667,69225.0,99392.77123607423,98927.75,98462.72876392577,-1989385.0,-46.800225482773385,-60.17765911223561,13.377433629462224,94.47236180904524,43.79288704487582,63.42612969225567,430.0,-0.007270600173658881,225.17907532016633,24.89923872741046,98860.5361928967,99283.8,sell,0.0,0
13415,2019-06-18 14:45:00,100105.0,100145.0,100030.0,100140.0,102123,100119.0,100006.90476190476,69225.0,100451.59765885634,100033.0,99614.40234114366,-1284806.0,221.6484247687913,254.9830052899555,-33.33458052116421,61.11111111111111,37.03703703703618,66.75762684291404,-35.0,0.015255773596245525,-33.35581029444374,42.05913942975396,100112.66021985016,99292.65,sell,-105.0,0
13431,2019-06-19 09:45:00,100200.0,100270.0,100175.0,100265.0,94691,100276.0,100228.33333333333,69225.0,100434.05760045264,100232.75,100031.44239954736,-979057.0,107.22797922625614,143.63692496598563,-36.40894573972949,39.75903614457831,23.29317269076219,56.310836752396234,70.0,0.02109019624063624,-38.09232650565065,34.51701864511931,100262.48949804356,99399.7,sell,250.0,1
13439,2019-06-19 11:45:00,100050.0,100170.0,100000.0,100125.0,203227,100043.0,100209.28571428571,69225.0,100485.13841854763,100206.25,99927.36158145237,-1152219.0,2.967376756714657,48.603087776413034,-45.63571101969838,66.66666666666667,39.60113960113875,50.37433332205337,5.0,0.018713345569887352,-50.78236130867238,23.732433230833514,100103.34360766408,99455.85,sell,-25.0,0
13446,2019-06-19 13:30:00,100125.0,100170.0,100100.0,100145.0,59541,100173.0,100168.33333333333,69225.0,100420.47855363043,100156.75,99893.02144636957,-980688.0,9.167707840446383,15.309215890482104,-6.141508050035721,38.29787234042553,51.57874283493552,50.86391463794436,130.0,0.015146732142201635,22.22222222221962,16.71845937867485,100137.59931734999,99548.6,sell,-165.0,0
13484,2019-06-21 14:00:00,102605.0,102640.0,102560.0,102610.0,80422,102612.0,102500.0,69225.0,103025.35560626896,102519.0,102012.64439373104,744387.0,358.00799923234445,436.4671915138163,-78.45919228147187,34.285714285714285,21.33848133848049,69.68915286642701,-250.0,0.04396356459506201,-76.15905245346814,60.45524400397459,102607.9704407428,100616.3,sell,-190.0,0
13497,2019-06-21 17:15:00,102860.0,102935.0,102820.0,102915.0,61786,102908.0,102781.19047619047,69225.0,103051.37705915686,102782.0,102512.62294084314,915216.0,221.83844047288585,269.6258946389186,-47.787454166032774,55.88235294117647,28.215610568550876,69.07211273440839,95.0,0.04508469713009333,35.43755415275,58.685884694126194,102880.90842036538,101111.9,sell,-210.0,0
13506,2019-06-24 10:30:00,102875.0,103360.0,102735.0,103275.0,415866,103091.0,102939.76190476191,69225.0,103180.5941736779,102951.25,102721.9058263221,1121959.0,175.2094961674593,192.14254540720867,-16.93304923974938,88.43537414965986,63.00478835040962,69.05948282744073,415.0,0.040800396620266355,118.03402646504223,49.16948995591538,103039.5977891575,101378.95,sell,-25.0,0
13519,2019-06-24 13:45:00,102980.0,103160.0,102950.0,103115.0,142848,103004.0,103121.19047619047,69225.0,103439.62639678676,103132.0,102824.37360321324,1299742.0,62.39573711394041,114.01568149086458,-51.61994437692417,78.7878787878788,39.75893387658008,54.68405275595531,-285.0,0.033334331617895785,-50.925110132160896,27.412372859753315,103075.22947893025,101769.85,sell,460.0,1
13527,2019-06-24 15:45:00,102630.0,102845.0,102610.0,102795.0,141433,102672.0,103006.19047619047,69225.0,103488.88598700103,102989.0,102489.11401299897,614885.0,-73.59319611241517,-19.447389182376075,-54.1458069300391,87.01298701298701,52.51990807546277,45.770656061002015,-110.0,0.024642720108758454,-48.24632952691182,27.0788199578432,102772.6429545758,101964.3,sell,-75.0,0
13534,2019-06-24 17:30:00,102850.0,102935.0,102830.0,102920.0,43237,102913.0,102868.09523809524,69225.0,103142.68153433701,102854.25,102565.81846566299,703421.0,-20.724962256950676,-32.103312878714725,11.37835062176405,44.897959183673464,38.07932529736952,51.80028189676036,265.0,0.01741373172818861,59.90586221653057,20.366290878132137,102865.47586774746,102151.4,sell,405.0,1
13541,2019-06-25 10:15:00,102525.0,102830.0,102430.0,102665.0,321528,102508.0,102727.38095238095,69225.0,103062.49268998035,102720.5,102378.50731001965,963609.0,-93.320241587091,-68.51953415694211,-24.80070743014889,65.625,42.18664356745662,45.93732029053593,-325.0,0.01094662214948805,-42.82551821291688,22.5473524507426,102638.24539669983,102330.5,sell,540.0,1
13579,2019-06-26 10:45:00,101600.0,101635.0,101115.0,101120.0,333627,101436.0,101086.42857142857,69225.0,101771.41844635904,101071.0,100370.58155364096,-1211971.0,-76.35211196112505,-176.74323579448225,100.3911238333572,0.7246376811594203,48.25377830962105,44.52881408799337,400.0,-0.028215693162159106,22.903885480572534,30.767084021280006,101323.73130315465,102360.65,call,275.0,1
13592,2019-06-26 14:00:00,101645.0,101685.0,101460.0,101480.0,124425,101679.0,101493.57142857143,69225.0,101928.10323019742,101488.5,101048.89676980258,-1347688.0,71.05676070667687,34.35311187009259,36.70364883658428,4.938271604938272,31.99962588851385,49.71862893072105,210.0,-0.02000458175344111,11.979514584716782,22.181485954345693,101593.32549857767,102200.05,call,-470.0,0
13601,2019-06-26 16:15:00,101320.0,101360.0,101210.0,101220.0,98530,101217.0,101401.19047619047,69225.0,101886.90315744706,101405.5,100924.09684255294,-1526128.0,-57.930399050732376,-37.32952887435544,-20.600870176376937,60.563380281690144,75.56807511736996,46.50532113680978,-425.0,-0.015256470817037737,-31.254500936203044,19.15945507926251,101262.73517542357,102044.05,call,120.0,1
13608,2019-06-27 09:00:00,101105.0,101120.0,100700.0,100820.0,172805,101261.0,101340.23809523809,69225.0,101774.93650023919,101319.75,100864.56349976081,-1519500.0,-53.48516472618212,-31.48243282173158,-22.00273190445054,14.371257485029941,35.03917538058118,36.8769767917414,-275.0,-0.012385426889471862,-222.83912324235126,15.9956380395956,101240.84522386099,101913.2,call,100.0,1
13624,2019-06-27 13:00:00,100515.0,100520.0,100355.0,100430.0,99617,100468.0,100719.28571428571,69225.0,101388.88699731795,100686.25,99983.61300268205,-2255562.0,-216.65994011776638,-221.5980841790784,4.938144061312016,55.932203389830505,70.0323413160303,39.44284816118361,-295.0,-0.01749061907729832,-36.42066420664336,31.569307340443878,100480.16460089033,101517.55,call,515.0,1
13658,2019-06-28 12:30:00,101935.0,102120.0,101880.0,102055.0,138517,101954.0,101905.47619047618,69225.0,102492.4079901872,101933.75,101375.0920098128,-1012092.0,179.01598218505387,225.33581652864228,-46.31983434358841,86.45833333333334,59.75037537537444,59.910293512563165,-135.0,0.012648457741271102,-32.2695035461072,29.410774009369558,101977.96794072838,101260.05,sell,175.0,1
13664,2019-06-28 14:00:00,101880.0,102055.0,101810.0,102050.0,143459,101943.0,102044.04761904762,69225.0,102316.05635786144,102041.0,101765.94364213856,-1148483.0,111.68479634448886,154.72887131632476,-43.0440749718359,85.48387096774194,40.56152927120576,58.61293575345331,55.0,0.01542118692310357,14.439324116739702,22.442458651184182,101963.0135478543,101318.75,sell,425.0,1
13670,2019-06-28 15:30:00,101620.0,101940.0,101615.0,101875.0,150882,101700.0,101911.42857142857,69225.0,102168.6261186301,101896.25,101623.8738813699,-1611895.0,13.577919744231622,65.5358515655925,-51.95793182136087,77.27272727272727,41.5198496593836,52.263557871723066,-100.0,0.015151072669472576,-38.08539944904189,17.715559270064265,101801.39894348872,101375.95,sell,190.0,1
13680,2019-07-01 09:00:00,102810.0,103060.0,102770.0,103055.0,170618,101756.0,101803.57142857143,69225.0,102488.57768130182,101795.0,101101.42231869818,-2113198.0,34.473701037160936,-15.458931836731239,49.932632873892175,99.72677595628414,53.77199302669887,71.29073235376295,1180.0,0.011088728248376256,372.9523211388543,19.432158830831522,101865.35801380532,101421.75,sell,-130.0,0
13701,2019-07-01 14:15:00,102255.0,102485.0,102225.0,102455.0,167789,102296.0,102645.23809523809,69225.0,103239.09202044283,102626.75,102014.40797955717,-2929747.0,24.572982718076673,90.76189660849623,-66.18891389041956,92.94117647058823,45.03267973856117,52.09222808114969,-225.0,0.018519411148654186,-35.48494537704145,16.973104907291287,102379.21342905986,101683.0,sell,165.0,1
13710,2019-07-01 16:30:00,101935.0,102205.0,101860.0,102185.0,172528,102094.0,102318.09523809524,69225.0,102664.11930641813,102300.5,101936.88069358187,-2879855.0,-70.3933079947019,-22.92113980636984,-47.47216818833206,63.46153846153846,33.74125874125784,47.6814544384496,-75.0,0.013676636430948186,-80.31007751938202,14.749617588606244,102169.2127079155,101774.25,sell,25.0,1
13719,2019-07-02 09:45:00,101920.0,102215.0,101865.0,102170.0,246884,102053.0,102146.66666666667,69225.0,102461.40068696694,102150.25,101839.09931303306,-2967162.0,-76.75780878521618,-73.76903057891113,-2.9887782063050565,87.14285714285714,54.471347861177485,50.00326504579632,235.0,0.0070321191962596785,19.696969696977614,15.749644436856899,102072.53677368515,101910.4,sell,825.0,1
13728,2019-07-02 12:00:00,101850.0,102085.0,101670.0,101685.0,300815,101595.0,101897.38095238095,69225.0,102409.91345433639,101890.0,101370.08654566361,-4107462.0,-164.25447433376394,-147.47770322926266,-16.77677110450128,54.54545454545454,64.53800358233408,44.78335326630297,-235.0,-0.0004209770726903983,-3.88484217828934,22.196991137527156,101710.12484352046,102013.75,call,370.0,1
13739,2019-07-02 14:45:00,101840.0,101905.0,101260.0,101285.0,241952,101693.0,101659.76190476191,69225.0,102197.27997255919,101634.25,101071.22002744081,-4483912.0,-93.7038776526897,-116.1053424307618,22.401464778072096,3.5714285714285716,34.58291117865497,41.73027816655581,-260.0,-0.007799707479472229,-47.08962739174367,18.615254536245686,101642.70110958954,102036.7,call,-240.0,0
13748,2019-07-02 17:00:00,101360.0,101390.0,101075.0,101170.0,90859,101116.0,101378.33333333333,69225.0,102069.96110218314,101363.0,100656.03889781686,-4707898.0,-187.11029003902513,-190.17498700031445,3.0646969612893145,59.54198473282443,71.2468193384215,44.99658258660096,-670.0,-0.01350686328117634,-23.89762029035737,20.29010945361973,101195.27176687217,101962.2,call,-725.0,0
13812,2019-07-04 15:00:00,104370.0,104545.0,104330.0,104450.0,100374,104475.0,104324.28571428571,69225.0,104712.96942756178,104356.25,103999.53057243822,-597419.0,328.9499643275485,399.8425725704311,-70.8926082428826,33.33333333333333,32.87981859410342,66.43720345403102,-25.0,0.04495604252157115,-14.874999999980737,51.27050185412157,104425.80965586705,102406.15,sell,20.0,1
13832,2019-07-05 11:00:00,103460.0,103955.0,103410.0,103860.0,354778,103597.0,104072.85714285714,69225.0,104780.25477623215,104054.0,103327.74522376785,-1073014.0,-138.9987241649069,-60.948319359350506,-78.05040480555638,85.71428571428571,40.92115534738397,47.776917947728734,-350.0,0.03039316172699369,-43.72566636717667,31.937404644433464,103737.59230422718,102869.15,sell,-645.0,0
13849,2019-07-05 15:15:00,104565.0,104645.0,104560.0,104615.0,96922,104689.0,104277.38095238095,69225.0,105239.77263804994,104313.5,103387.22736195006,-56137.0,181.60152489987377,158.96641862692016,22.635106272953607,26.78571428571429,19.904761904761028,58.20810463318462,175.0,0.019325845149920085,12.213039485769709,46.1531308145887,104607.45604464502,103394.6,sell,20.0,1
13855,2019-07-05 16:45:00,104600.0,104670.0,104560.0,104660.0,97840,104629.0,104583.57142857143,69225.0,104845.0672580488,104605.75,104366.4327419512,169924.0,135.00382760792854,152.28036594449728,-17.276538336568734,62.5,41.15853658536497,58.04337466175252,-150.0,0.019100072577793448,-47.73687386843856,44.869007524839546,104629.22111736743,103621.4,sell,-230.0,0
13868,2019-07-08 11:00:00,104695.0,105035.0,104670.0,104955.0,234949,104842.0,104760.95238095238,69225.0,105080.17325381264,104770.75,104461.32674618736,-153157.0,117.9135621200985,136.65509854296803,-18.74153642286953,65.74074074074073,39.96415770609227,59.59722374695722,310.0,0.01868589353628547,44.055944055948274,29.945926204321818,104849.88430978773,104015.35,sell,-25.0,0
13887,2019-07-08 15:45:00,105085.0,105185.0,105080.0,105120.0,98458,105073.0,105078.33333333333,69225.0,105294.61671669343,105097.5,104900.38328330657,-76840.0,78.99369903375919,106.49928037783323,-27.505581344074045,66.66666666666666,54.559936280365456,56.87414617002487,-145.0,0.017766443136846277,-16.9566700784725,28.684543090747166,105103.73461405307,104499.85,sell,5.0,1
13932,2019-07-11 09:00:00,106950.0,107165.0,106815.0,106990.0,265436,106522.0,106783.09523809524,69225.0,107439.5268019389,106773.75,106107.9731980611,2047506.0,15.168556068310863,73.03014241331087,-57.861586345000006,81.77083333333334,37.69871151271658,59.83307650882747,490.0,0.03221493953615706,102.31254721349313,36.839863599219306,106577.93154692352,105518.65,sell,1015.0,1
13961,2019-07-11 16:15:00,105820.0,105890.0,105665.0,105680.0,146181,105714.0,105672.85714285714,69225.0,105864.63560003073,105659.0,105453.36439996927,423103.0,-124.28796213421447,-171.04578359871184,46.75782146449737,51.06382978723404,74.1704325544235,44.565269728499324,15.0,-0.004346999619542213,79.87616099069837,27.665907548352532,105690.261449964,105890.5,call,-80.0,0
13974,2019-07-12 10:30:00,105935.0,106110.0,105705.0,105880.0,446540,106029.0,105763.80952380953,69225.0,106159.47512798633,105771.25,105383.02487201367,692444.0,34.67362676722405,-13.24152447467435,47.9151512418984,33.333333333333336,53.78325318347918,50.8843585409341,145.0,-0.007635312670550842,34.46969696969893,22.70950690335204,105919.57953297619,106006.65,call,-775.0,0
