,Data,Open,High,Low,Close,Vol,MA_5,MA_21,BB_up,BB_mid,BB_low,macd,macdsignal,macdhist,RSI,dist_bb,dist_bb_up,dist_bb_low,dist_media,dist_media_abs,dist_price_media_21,dist_price_media_5,dist_RSI_70,dist_RSI_30,tamanho_corpo,tamanho_full,media_vol_5,media_vol_3,media_vol_10,tamanho_corpo_5,tamanho_corpo_direcao,candle_direcao,candle_direcao_5,candle_direcao_3,candle_direcao_10,tamanho_pra_baixo,tamanho_abaixo,tamanho_pra_cima,tamanho_acima,proximo_candle,pos_BB_inicial,verifica_tamanho,acao,stop,tp,resultado_binario
80747,2022-11-03 16:34:00,118590.0,118635.0,118555.0,118570.0,17794,118618.0,118765.23809523809,118952.46242093791,118761.75,118571.03757906209,-52.06003907979175,-24.775929165635382,-27.284109914156367,30.495953031756795,423.805379862024,403.652689931012,-20.15268993101199,-147.23809523809177,147.23809523809177,195.23809523809177,48.0,-39.5040469682432,0.4959530317567946,20.0,80.0,27301.2,23744.0,24199.6,40.0,-20.0,0,0.0,0.0,0.2,35.0,15.0,45.0,65.0,35.0,-1,0.5714269387801748,call,118520.0,118670.0,0.0
80761,2022-11-03 16:48:00,118510.0,118515.0,118430.0,118440.0,36810,118558.0,118612.14285714286,118730.81995052664,118605.5,118480.18004947336,-53.97837756766239,-44.04150965931162,-9.93686790835077,28.40841613967718,278.4887789480854,304.7443894740427,26.25561052595731,-54.142857142855064,54.142857142855064,172.14285714285506,118.0,-41.59158386032282,-1.591583860322821,70.0,85.0,24703.4,27345.666666666668,21837.9,55.0,-70.0,0,0.2,0.0,0.4,80.0,10.0,5.0,75.0,50.0,-1,0.8749989062513671,call,118390.0,118540.0,1.0
80784,2022-11-03 17:11:00,118510.0,118720.0,118495.0,118660.0,46487,118493.0,118444.76190476191,118576.83109030566,118438.75,118300.66890969434,-12.680025356181432,-43.181591905251594,30.501566549070162,64.85675628498112,306.8468673459138,-67.82656632704311,-374.6734336729569,48.23809523809177,48.23809523809177,-215.23809523809177,-167.0,-5.143243715018883,34.85675628498112,150.0,225.0,21190.6,25467.333333333332,20242.2,54.0,150.0,1,0.4,0.6666666666666666,0.4,15.0,165.0,210.0,60.0,-25.0,1,0.7142853741498219,sell,118710.0,118560.0,1.0
80807,2022-11-03 17:34:00,118615.0,118615.0,118425.0,118515.0,35215,118660.0,118678.09523809524,118801.46268729755,118681.75,118562.03731270245,19.32405302033294,41.87208962091974,-22.548036600586798,38.868017594758925,266.02819399454165,299.7640969972708,33.735903002729174,-18.09523809523671,18.09523809523671,163.0952380952367,145.0,-31.131982405241075,8.868017594758925,100.0,190.0,16752.0,20600.666666666668,14701.9,52.0,-100.0,0,0.4,0.0,0.4,190.0,90.0,0.0,100.0,-55.0,-1,0.5263155124655198,call,118465.0,118615.0,0.0
80828,2022-11-04 09:03:00,120115.0,120340.0,119865.0,120255.0,90388,118910.0,118624.28571428571,119326.0286944316,118632.5,117938.9713055684,130.1297216162493,26.116630221032224,104.01309139521707,84.94440327836195,1541.1748765146767,-851.9125617426616,-2393.0874382573384,285.7142857142899,285.7142857142899,-1630.7142857142899,-1345.0,14.944403278361946,54.944403278361946,140.0,475.0,22784.6,34876.333333333336,15404.5,76.0,140.0,1,0.4,0.3333333333333333,0.4,250.0,390.0,225.0,85.0,30.0,1,0.6222219456791352,sell,120305.0,120155.0,0.0
80852,2022-11-04 09:27:00,120280.0,120340.0,120000.0,120085.0,40802,120241.0,120343.33333333333,120525.7675511566,120345.5,120165.2324488434,200.34183679320267,293.25574766335313,-92.91391087015046,51.619938582905945,400.59455812579836,460.7972790628992,60.20272093710082,-102.33333333332848,102.33333333332848,258.3333333333285,156.0,-18.380061417094055,21.619938582905945,195.0,340.0,28336.2,30531.0,28109.6,59.0,-195.0,0,0.2,0.3333333333333333,0.2,280.0,85.0,60.0,255.0,200.0,-1,0.6964283227041705,call,120035.0,120185.0,1.0
80871,2022-11-04 09:46:00,120340.0,120405.0,120270.0,120395.0,40557,120254.0,120175.47619047618,120387.56738885786,120170.25,119952.93261114214,59.82871944774524,55.022929109911516,4.805790337833727,60.689289459056084,482.92753079524846,16.71376539762423,-466.21376539762423,78.52380952381645,78.52380952381645,-219.52380952381645,-141.0,-9.310710540943916,30.689289459056084,55.0,135.0,31636.6,35762.0,29258.4,72.0,55.0,1,0.8,1.0,0.6,70.0,125.0,65.0,10.0,30.0,1,0.8461525443807009,sell,120445.0,120295.0,0.0
80882,2022-11-04 09:57:00,120450.0,120660.0,120450.0,120650.0,47373,120508.0,120324.76190476191,120596.75572027736,120331.25,120065.74427972264,104.79910300851043,85.1498848674157,19.649218141094735,66.10279053115315,590.0127117274678,-23.743644136266084,-613.7563558637339,183.23809523809177,183.23809523809177,-325.2380952380918,-142.0,-3.897209468846853,36.10279053115315,200.0,210.0,37866.4,45497.333333333336,31991.0,89.0,200.0,1,0.4,0.3333333333333333,0.4,0.0,200.0,210.0,10.0,-50.0,1,0.9523804988664291,sell,120700.0,120550.0,1.0
80893,2022-11-04 10:08:00,121005.0,121145.0,120945.0,121140.0,73346,120929.0,120648.57142857143,121083.35965388647,120665.0,120246.64034611353,189.80510502820835,159.87757349409256,29.927531534115786,72.57365363472505,929.6881197477051,-10.15594012614747,-939.8440598738525,280.4285714285652,280.4285714285652,-491.4285714285652,-211.0,2.573653634725048,42.57365363472505,135.0,200.0,42581.6,48020.333333333336,45507.7,105.0,135.0,1,0.6,1.0,0.6,60.0,195.0,140.0,5.0,60.0,1,0.9642850255106961,sell,121190.0,121040.0,0.0
80922,2022-11-04 10:37:00,120930.0,120975.0,120725.0,120740.0,89605,120931.0,121100.71428571429,121339.33214220725,121094.0,120848.66785779275,-23.161494366824627,29.828288639254247,-52.98978300607887,34.56835801903224,545.182538238354,626.591269119177,81.40873088082299,-169.71428571428987,169.71428571428987,360.7142857142899,191.0,-35.43164198096776,4.568358019032239,190.0,250.0,55246.4,60955.333333333336,47017.6,76.0,-190.0,0,0.2,0.3333333333333333,0.4,205.0,15.0,45.0,235.0,-60.0,-1,0.9268288161810653,call,120690.0,120840.0,0.0
80963,2022-11-04 11:18:00,120105.0,120110.0,119980.0,120020.0,57121,120146.0,120181.19047619047,120315.98838661336,120176.5,120037.01161338664,-25.975471001889673,-22.745304897759173,-3.2301661041305003,41.60302887172575,309.9741924741538,311.4870962370769,1.512903762923088,-35.19047619047342,35.19047619047342,161.19047619047342,126.0,-28.396971128274252,11.603028871725748,85.0,130.0,41925.2,45072.333333333336,41005.1,89.0,-85.0,0,0.2,0.3333333333333333,0.5,125.0,40.0,5.0,90.0,45.0,-1,0.6799994560004352,call,119970.0,120120.0,1.0
80980,2022-11-04 11:35:00,120365.0,120540.0,120250.0,120525.0,67807,120373.0,120168.57142857143,120491.7547202451,120170.0,119848.2452797549,69.08573987802083,27.808807315414697,41.276932562606135,64.45074135417737,715.0104894335382,2.5052447167690843,-712.5052447167691,204.4285714285652,204.4285714285652,-356.4285714285652,-152.0,-5.549258645822633,34.45074135417737,160.0,290.0,44552.6,40621.666666666664,41998.2,96.0,160.0,1,0.6,0.6666666666666666,0.7,115.0,275.0,175.0,15.0,125.0,1,0.9142851918370333,sell,120575.0,120425.0,0.0
81000,2022-11-04 11:55:00,120900.0,121120.0,120885.0,121110.0,66873,120789.0,120754.76190476191,121026.54884267895,120766.25,120505.95115732105,115.06901986252342,109.85976762900165,5.209252233521767,65.92539802368054,578.4418726198783,-54.529063690060866,-632.9709363099391,34.23809523809177,34.23809523809177,-355.2380952380918,-321.0,-4.074601976319457,35.92539802368054,210.0,235.0,49112.2,54150.0,49397.1,135.0,210.0,1,0.8,1.0,0.5,15.0,225.0,220.0,10.0,260.0,1,0.9545450206613543,sell,121160.0,121010.0,0.0
81042,2022-11-04 12:37:00,121350.0,121365.0,121170.0,121185.0,50839,121332.0,121366.66666666667,121512.29980364142,121372.25,121232.20019635858,15.714689139756956,43.70538468826911,-27.990695548512157,41.95066675550475,311.2217858698277,342.86089293491386,31.639107065086137,-34.66666666667152,34.66666666667152,181.66666666667152,147.0,-28.04933324449525,11.950666755504749,165.0,195.0,22864.0,27870.0,23588.9,67.0,-165.0,0,0.2,0.3333333333333333,0.4,180.0,15.0,15.0,180.0,20.0,-1,0.9166661574076903,call,121135.0,121285.0,0.0
81056,2022-11-04 12:51:00,120785.0,120805.0,120665.0,120695.0,30835,120835.0,121105.47619047618,121466.24475161915,121088.75,120711.25524838085,-133.89220490542357,-93.6242790373414,-40.26792586808217,24.389928187434144,838.8772258203244,813.1886129101622,-25.688612910162192,-270.47619047618355,270.47619047618355,410.47619047618355,140.0,-45.610071812565856,-5.610071812565856,90.0,140.0,35013.0,40109.666666666664,28426.2,63.0,-90.0,0,0.2,0.0,0.2,120.0,30.0,20.0,110.0,105.0,-1,0.7499993750005208,call,120645.0,120795.0,1.0
81068,2022-11-04 13:03:00,120665.0,120675.0,120490.0,120510.0,44841,120670.0,120844.04761904762,121075.92986600872,120833.75,120591.57013399128,-125.87957712629577,-109.49557979178135,-16.38399733451442,28.438556392752318,538.1774800193671,592.8387400096835,54.661259990316466,-174.04761904761835,174.04761904761835,334.04761904761835,160.0,-41.56144360724768,-1.561443607247682,155.0,185.0,37971.8,43226.0,33487.3,95.0,-155.0,0,0.2,0.0,0.5,175.0,20.0,10.0,165.0,5.0,-1,0.8857137795921259,call,120460.0,120610.0,1.0
81089,2022-11-04 13:24:00,120650.0,120665.0,120535.0,120585.0,33738,120708.0,120722.38095238095,120864.05094070359,120732.5,120600.94905929641,-38.29751040361589,-33.54208991949412,-4.755420484121771,37.88772187173158,292.3354237857566,293.6677118928783,1.3322881071217125,-14.380952380946837,14.380952380946837,137.38095238094684,123.0,-32.11227812826842,7.8877218717315785,65.0,130.0,27119.8,28697.333333333332,25598.3,68.0,-65.0,0,0.2,0.0,0.4,115.0,50.0,15.0,80.0,40.0,-1,0.5652168998113914,call,120535.0,120685.0,1.0
81107,2022-11-04 13:42:00,120715.0,120815.0,120710.0,120785.0,21614,120737.0,120673.57142857143,120773.30401777707,120672.5,120571.69598222293,1.524687237208127,-16.400362180582242,17.92504941779037,55.785829367195774,224.00892839347944,-0.4955358032602817,-224.50446419673972,63.42857142856519,63.42857142856519,-111.42857142856519,-48.0,-14.214170632804226,25.785829367195774,70.0,105.0,22061.0,20949.0,23390.8,29.0,70.0,1,0.4,0.6666666666666666,0.5,5.0,75.0,100.0,30.0,-130.0,1,0.6999993000007,sell,120835.0,120685.0,1.0
81118,2022-11-04 13:53:00,120325.0,120345.0,120260.0,120275.0,26300,120366.0,120583.57142857143,120858.5257248187,120584.75,120310.9742751813,-97.09298560250318,-61.16091309224614,-35.932072510257036,27.58617358683332,608.3904995970952,613.9452497985476,5.554750201452407,-217.5714285714348,217.5714285714348,308.5714285714348,91.0,-42.41382641316668,-2.4138264131666816,50.0,85.0,38612.8,38171.333333333336,32122.9,53.0,-50.0,0,0.2,0.3333333333333333,0.2,65.0,15.0,20.0,70.0,-15.0,-1,0.7692295858006372,call,120225.0,120375.0,0.0
81134,2022-11-04 14:09:00,120215.0,120225.0,120100.0,120100.0,41419,120253.0,120279.04761904762,120408.0464438816,120268.5,120128.9535561184,-82.11170245277754,-84.29141308674969,2.1797106339721495,32.35307692956193,310.10320862577646,323.55160431288823,13.44839568711177,-26.047619047618355,26.047619047618355,179.04761904761835,153.0,-37.64692307043807,2.3530769295619294,115.0,125.0,31287.8,34885.0,27825.9,61.0,-115.0,0,0.4,0.0,0.4,115.0,0.0,10.0,125.0,110.0,-1,0.9999991304355387,call,120050.0,120200.0,1.0
81151,2022-11-04 14:26:00,120410.0,120480.0,120390.0,120465.0,24817,120400.0,120243.09523809524,120445.56556387889,120236.5,120027.43443612111,20.54950201966858,-21.945624137728785,42.495126157397365,61.11710840219929,464.59014195308555,3.7950709765427746,-460.7950709765428,156.9047619047633,156.9047619047633,-221.9047619047633,-65.0,-8.882891597800707,31.117108402199293,55.0,90.0,32950.2,32483.333333333332,32699.3,43.0,55.0,1,0.8,1.0,0.8,20.0,75.0,70.0,15.0,-115.0,1,0.7857131632669095,sell,120515.0,120365.0,1.0
81178,2022-11-04 14:53:00,120370.0,120440.0,120345.0,120415.0,34203,120350.0,120236.66666666667,120405.33465434096,120243.0,120080.66534565904,28.026260631522746,1.9620545928505946,26.06420603867215,61.67147422235293,360.7436763132573,8.371838156628655,-352.37183815662866,113.33333333332848,113.33333333332848,-178.33333333332848,-65.0,-8.328525777647073,31.671474222352927,45.0,95.0,23469.6,28103.666666666668,27500.7,28.0,45.0,1,0.8,1.0,0.7,25.0,70.0,70.0,25.0,-45.0,1,0.6428562244911078,sell,120465.0,120315.0,1.0
81190,2022-11-04 15:05:00,120240.0,120245.0,120140.0,120155.0,39538,120262.0,120286.90476190476,120409.52677531581,120297.75,120185.97322468419,-2.376842808924266,10.604287429105142,-12.981130238029408,40.64423813155713,248.39283403512673,266.94641701756336,18.553582982436637,-24.90476190476329,24.90476190476329,131.9047619047633,107.0,-29.35576186844287,10.644238131557131,85.0,105.0,24127.0,24714.0,25864.0,46.0,-85.0,0,0.4,0.3333333333333333,0.5,100.0,15.0,5.0,90.0,-80.0,-1,0.84999915000085,call,120105.0,120255.0,0.0
81217,2022-11-04 15:32:00,120145.0,120350.0,120130.0,120275.0,66294,120170.0,120073.80952380953,120265.17436103766,120082.75,119900.32563896234,11.258583833434386,-9.247598552451924,20.506182385886312,59.569252998762146,405.3874689725926,10.443734486296307,-394.9437344862963,96.19047619047342,96.19047619047342,-201.19047619047342,-105.0,-10.430747001237854,29.569252998762146,130.0,220.0,37663.0,36687.666666666664,31420.8,72.0,130.0,1,0.6,0.6666666666666666,0.5,15.0,145.0,205.0,75.0,-20.0,1,0.6341460321238868,sell,120325.0,120175.0,1.0
81228,2022-11-04 15:43:00,120235.0,120335.0,120230.0,120285.0,40377,120170.0,120167.14285714286,120275.90209495164,120168.5,120061.09790504836,17.264622906732257,9.45962042209176,7.805002484640497,59.79595240248589,238.67132211473654,2.83566105736827,-235.83566105736827,2.857142857144936,2.857142857144936,-117.85714285714494,-115.0,-10.204047597514112,29.795952402485888,50.0,105.0,26267.8,30096.666666666668,25137.0,57.0,50.0,1,0.6,0.6666666666666666,0.5,5.0,55.0,100.0,50.0,135.0,1,0.4999995000005,sell,120335.0,120185.0,0.0
81245,2022-11-04 16:00:00,120240.0,120240.0,120075.0,120105.0,69524,120228.0,120251.66666666667,120392.71719860249,120258.25,120123.78280139751,5.383356742444448,22.371708964678163,-16.988352222233715,40.96228316457425,298.8159968944092,302.6579984472046,3.8420015527954092,-23.666666666671517,23.666666666671517,146.66666666667152,123.0,-29.037716835425748,10.962283164574252,135.0,165.0,31004.8,34481.0,24837.4,51.0,-135.0,0,0.2,0.0,0.4,165.0,30.0,0.0,135.0,10.0,-1,0.8181813223143501,call,120055.0,120205.0,0.0
81256,2022-11-04 16:11:00,120045.0,120055.0,119865.0,119870.0,44170,120028.0,120145.23809523809,120325.64872286492,120136.75,119947.85127713508,-58.77776874839037,-35.903048846576624,-22.874719901813748,27.160813934563688,419.77493969982606,476.63746984991303,56.86253015008697,-117.23809523809177,117.23809523809177,275.2380952380918,158.0,-42.83918606543631,-2.839186065436312,175.0,190.0,25948.0,32166.333333333332,26799.8,44.0,-175.0,0,0.0,0.0,0.3,180.0,5.0,10.0,185.0,70.0,-1,0.9722216820990655,call,119820.0,119970.0,1.0
81275,2022-11-04 16:30:00,119885.0,119955.0,119825.0,119955.0,41886,119842.0,119838.80952380953,119941.12952543628,119828.5,119715.87047456372,-51.06587390092318,-75.26460009627917,24.198726195355988,54.05095738757161,250.28783430284238,-1.356082848578808,-251.6439171514212,3.1904761904734187,3.1904761904734187,-116.19047619047342,-113.0,-15.949042612428393,24.050957387571607,70.0,130.0,25852.6,30370.333333333332,24373.7,63.0,70.0,1,0.8,1.0,0.7,60.0,130.0,70.0,0.0,25.0,1,0.9999985714306122,sell,120005.0,119855.0,0.0
81293,2022-11-04 16:48:00,119920.0,120000.0,119840.0,119855.0,43703,119963.0,120015.71428571429,120173.67408059846,120026.5,119879.32591940154,2.366955385543406,23.95101150329048,-21.584056117747075,39.22860361386938,327.0535124409944,335.0267562204972,7.973243779502809,-52.71428571428987,52.71428571428987,160.71428571428987,108.0,-30.77139638613062,9.228603613869382,65.0,160.0,37291.0,41850.0,30608.2,60.0,-65.0,0,0.0,0.0,0.3,80.0,15.0,80.0,145.0,60.0,-1,0.8124989843762696,call,119805.0,119955.0,0.0
81305,2022-11-04 17:00:00,119710.0,119730.0,119510.0,119560.0,40703,119660.0,119876.90476190476,120171.77035646242,119867.25,119562.72964353758,-91.20512276442605,-60.3525507519179,-30.852572012508148,33.72690425871269,676.7119032498158,645.6059516249079,-31.105951624907902,-216.9047619047633,216.9047619047633,316.9047619047633,100.0,-36.27309574128731,3.7269042587126933,150.0,220.0,31593.6,30953.666666666668,30174.9,78.0,-150.0,0,0.6,0.6666666666666666,0.5,200.0,50.0,20.0,170.0,-125.0,-1,0.7499996250001875,call,119510.0,119660.0,0.0
81329,2022-11-04 17:24:00,119615.0,119705.0,119605.0,119695.0,12193,119617.0,119554.04761904762,119687.36169634685,119560.5,119433.63830365315,-15.336935367129627,-43.710981054775935,28.37404568764631,55.2336289909566,281.9148807707825,6.457440385391237,-275.45744038539124,62.952380952381645,62.952380952381645,-140.95238095238165,-78.0,-14.766371009043397,25.233628990956603,80.0,100.0,11218.2,11100.666666666666,11839.9,38.0,80.0,1,0.6,0.6666666666666666,0.7,10.0,90.0,90.0,10.0,-60.0,1,0.8888879012356653,sell,119745.0,119595.0,1.0
81340,2022-11-04 17:35:00,119895.0,119935.0,119845.0,119890.0,11188,119856.0,119665.47619047618,119889.15203255827,119675.75,119462.34796744173,63.41422490004334,24.444897470483163,38.969327429560174,63.636757400472945,474.2267390183697,22.86336950918485,-451.36336950918485,190.52380952381645,190.52380952381645,-224.52380952381645,-34.0,-6.363242599527055,33.636757400472945,5.0,90.0,20355.2,23136.0,15113.1,73.0,-5.0,0,0.6,0.3333333333333333,0.6,50.0,45.0,40.0,45.0,5.0,1,0.12499968750078123,sell,119940.0,119790.0,1.0
81352,2022-11-04 17:47:00,119280.0,119310.0,119125.0,119165.0,17198,119284.0,119608.09523809524,120032.81714638886,119609.25,119185.68285361114,-108.33643339779519,-47.433495272472314,-60.902938125322876,25.108343023354244,941.260325308569,914.8801626542845,-26.380162654284504,-324.0952380952367,324.0952380952367,443.0952380952367,119.0,-44.891656976645756,-4.891656976645756,115.0,185.0,18177.2,17423.333333333332,18634.2,54.0,-115.0,0,0.2,0.3333333333333333,0.1,155.0,40.0,30.0,145.0,25.0,-1,0.7419350052032224,call,119115.0,119265.0,1.0
81399,2022-11-07 09:39:00,119125.0,119135.0,118975.0,118975.0,33902,119102.0,119141.66666666667,119286.10447700557,119146.5,119006.89552299443,-33.05396869360993,-25.719325097869767,-7.334643595740165,41.524461956633914,310.2321711234981,326.61608556174906,16.38391443825094,-39.66666666667152,39.66666666667152,166.66666666667152,127.0,-28.475538043366086,11.524461956633914,150.0,160.0,26372.8,25346.666666666668,25632.5,73.0,-150.0,0,0.4,0.3333333333333333,0.4,150.0,0.0,10.0,160.0,95.0,-1,0.9999993333337778,call,118925.0,119075.0,1.0
81430,2022-11-07 10:10:00,118625.0,118845.0,118550.0,118830.0,75978,118708.0,118668.80952380953,118805.61526636689,118661.5,118517.38473363311,-38.72331808897434,-65.05847314791394,26.335155058939606,54.478393478046286,320.25614748196676,-8.371926259016618,-328.6280737409834,39.19047619047342,39.19047619047342,-161.19047619047342,-122.0,-15.521606521953714,24.478393478046286,205.0,295.0,47280.8,50734.333333333336,42020.3,87.0,205.0,1,0.4,0.6666666666666666,0.6,75.0,280.0,220.0,15.0,45.0,1,0.9318177582646553,sell,118880.0,118730.0,0.0
81456,2022-11-07 10:36:00,119180.0,119195.0,119030.0,119115.0,52773,119231.0,119292.85714285714,119461.73878281467,119292.25,119122.76121718533,47.415269242294016,84.56371389151397,-37.148444649219954,46.25775573444682,376.64173958817264,365.5708697940863,-11.07086979408632,-61.857142857144936,61.857142857144936,177.85714285714494,116.0,-23.742244265553182,16.257755734446818,65.0,165.0,33901.0,37437.333333333336,39900.6,57.0,-65.0,0,0.2,0.3333333333333333,0.3,150.0,85.0,15.0,80.0,0.0,-1,0.43333304444463705,call,119065.0,119215.0,1.0
81467,2022-11-07 10:47:00,119285.0,119390.0,119230.0,119390.0,43946,119219.0,119221.90476190476,119374.74421337566,119219.0,119063.25578662434,24.038952270231675,21.23988182579289,2.7990704444387866,58.77737898069323,346.0982519458921,2.049125972946058,-344.04912597294606,-2.9047619047632907,2.9047619047632907,-168.0952380952367,-171.0,-11.222621019306771,28.77737898069323,105.0,160.0,36418.4,40206.0,40123.0,101.0,105.0,1,0.6,1.0,0.6,55.0,160.0,105.0,0.0,25.0,1,0.9999990476199546,sell,119440.0,119290.0,0.0
81483,2022-11-07 11:03:00,119435.0,119650.0,119410.0,119645.0,72136,119422.0,119311.19047619047,119553.49063339444,119316.75,119080.00936660556,60.50943868717877,34.118283688444535,26.391154998734237,66.4913791343127,526.0902964320849,-65.20485178395757,-591.2951482160424,110.80952380952658,110.80952380952658,-333.8095238095266,-223.0,-3.5086208656873055,36.491379134312695,210.0,240.0,33693.2,40331.0,37803.7,90.0,210.0,1,0.8,1.0,0.7,25.0,235.0,215.0,5.0,15.0,1,0.9767437317471015,sell,119695.0,119545.0,1.0
81524,2022-11-07 11:44:00,119165.0,119170.0,119050.0,119050.0,34106,119187.0,119266.42857142857,119465.14013421189,119258.75,119052.35986578811,-57.494353371774196,-36.52488627298281,-20.969467098791384,40.02114796952696,458.64474269308266,438.07237134654133,-20.57237134654133,-79.42857142856519,79.42857142856519,216.4285714285652,137.0,-29.978852030473043,10.021147969526957,115.0,120.0,38465.4,34576.666666666664,46040.9,72.0,-115.0,0,0.2,0.0,0.3,115.0,0.0,5.0,120.0,-200.0,-1,0.9999991304355387,call,119000.0,119150.0,0.0
81563,2022-11-07 12:23:00,117720.0,117720.0,117605.0,117630.0,21920,117702.0,117762.85714285714,117897.66041212628,117771.0,117644.33958787372,-130.3013261254673,-154.9439459560486,24.642619830581282,35.576889086512985,281.4675825028389,281.73379125141946,0.26620874858053867,-60.857142857144936,60.857142857144936,132.85714285714494,72.0,-34.423110913487015,5.576889086512985,90.0,115.0,26279.6,26129.666666666668,26421.2,59.0,-90.0,0,0.6,0.6666666666666666,0.5,115.0,25.0,0.0,90.0,-5.0,-1,0.7826080151234651,call,117580.0,117730.0,0.0
81574,2022-11-07 12:34:00,117450.0,117455.0,117150.0,117185.0,60481,117383.0,117582.38095238095,117890.27100709526,117569.0,117247.72899290474,-159.96004315016035,-154.31471970211595,-5.645323448044394,30.75446838688713,713.9355713227997,740.9677856613998,27.03221433860017,-199.38095238094684,199.38095238094684,397.38095238094684,198.0,-39.245531613112874,0.7544683868871296,265.0,305.0,36806.4,39784.666666666664,36757.5,115.0,-265.0,0,0.4,0.3333333333333333,0.3,300.0,35.0,5.0,270.0,70.0,-1,0.8833330388889871,call,117135.0,117285.0,0.0
81615,2022-11-07 13:15:00,117225.0,117340.0,117205.0,117330.0,41796,117168.0,117144.28571428571,117276.84821427391,117141.75,117006.65178572609,2.6171105561516015,-20.91438245457025,23.531493010721853,61.11604987700267,300.2182539420319,-38.14087302898406,-338.35912697101594,23.714285714289872,23.714285714289872,-185.71428571428987,-162.0,-8.883950122997327,31.116049877002673,105.0,135.0,21820.0,26579.333333333332,21197.9,55.0,105.0,1,0.8,1.0,0.6,20.0,125.0,115.0,10.0,-10.0,1,0.9130426843107092,sell,117380.0,117230.0,0.0
81630,2022-11-07 13:30:00,117415.0,117580.0,117400.0,117535.0,51502,117422.0,117302.38095238095,117514.85665698948,117314.5,117114.14334301052,68.83803216753586,52.61693317431897,16.221098993216884,69.00557497441886,445.23701553218416,2.1185077660920797,-443.1185077660921,119.61904761905316,119.61904761905316,-232.61904761905316,-113.0,-0.9944250255811369,39.00557497441886,120.0,180.0,22700.2,28038.666666666668,20763.5,47.0,120.0,1,0.8,0.6666666666666666,0.6,15.0,135.0,165.0,45.0,20.0,1,0.7272722865016445,sell,117585.0,117435.0,0.0
81641,2022-11-07 13:41:00,117205.0,117220.0,117135.0,117185.0,33261,117282.0,117385.71428571429,117574.95260259099,117391.0,117207.04739740901,-1.700261295598466,36.711965435448725,-38.41222673104719,36.74304601718201,408.7835613133211,410.39178065666056,1.6082193433394423,-103.71428571428987,103.71428571428987,200.71428571428987,97.0,-33.25695398281799,6.74304601718201,20.0,85.0,26727.2,31272.666666666668,25882.8,46.0,-20.0,0,0.2,0.0,0.1,70.0,50.0,15.0,35.0,-15.0,-1,0.2857138775516035,call,117135.0,117285.0,0.0
